"DOCTYPE","DOCENTRY","LINENUM","CARDCODE","SALESEMPLOYEE","COUNTRYCODE","POSTINGDATE","DUEDATE","DOCUMENTDATE","ITEMCODE","WAREHOUSECODE","QUANTITY","SALESAMOUNT","SALESAMOUNTSC","BASEAMOUNT","GROSSPROFIT","GROSSPROFITSC","PERIOD","PROJECT"
13,891,3,"C00004",12,"US","2020-04-30 00:00:00.000000000","2020-05-15 00:00:00.000000000","2020-04-30 00:00:00.000000000","SER0073","CI01","1.000000","6903.000000","6903.000000","0.000000","6903.000000","6903.000000","FY202021-01","CR|PJ125"
13,891,4,"C00004",12,"US","2020-04-30 00:00:00.000000000","2020-05-15 00:00:00.000000000","2020-04-30 00:00:00.000000000","SER0073","CI01","1.000000","200000.000000","200000.000000","0.000000","200000.000000","200000.000000","FY202021-01","CR|PJ071"
13,891,5,"C00004",12,"US","2020-04-30 00:00:00.000000000","2020-05-15 00:00:00.000000000","2020-04-30 00:00:00.000000000","SER0073","CI01","1.000000","5000.000000","5000.000000","0.000000","5000.000000","5000.000000","FY202021-01","CR|098"
13,891,6,"C00004",12,"US","2020-04-30 00:00:00.000000000","2020-05-15 00:00:00.000000000","2020-04-30 00:00:00.000000000","SER0073","CI01","1.000000","9925.000000","9925.000000","0.000000","9925.000000","9925.000000","FY202021-01","CR|PJ153"
13,891,7,"C00004",12,"US","2020-04-30 00:00:00.000000000","2020-05-15 00:00:00.000000000","2020-04-30 00:00:00.000000000","SER0073","CI01","1.000000","500000.000000","500000.000000","0.000000","500000.000000","500000.000000","FY202021-01","CR|PJ106"
13,695,0,"C00006",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-08-06 00:00:00.000000000","SER0034","CI01","22.000000","169999.940000","169999.940000","0.000000","169999.940000","169999.940000","FY202021-04","CR|PJ053"
13,693,0,"C00006",12,"IN","2020-07-07 00:00:00.000000000","2020-08-06 00:00:00.000000000","2020-08-06 00:00:00.000000000","SER0055","CI01","1.000000","34402.000000","34402.000000","0.000000","34402.000000","34402.000000","FY202021-04","CR|PJ053"
13,925,0,"C00029",12,"IN","2021-03-11 00:00:00.000000000","2021-04-10 00:00:00.000000000","2021-03-11 00:00:00.000000000","SER0002","CI01","2.400000","204000.000000","204000.000000","0.000000","204000.000000","204000.000000","FY202021-12","CR|PJ197"
13,692,0,"C00006",12,"IN","2020-07-07 00:00:00.000000000","2020-07-30 00:00:00.000000000","2020-07-30 00:00:00.000000000","SER0055","CI01","1.000000","18803.000000","18803.000000","0.000000","18803.000000","18803.000000","FY202021-04","CR|PJ053"
13,880,0,"C00017",12,"IN","2021-02-10 00:00:00.000000000","2021-02-25 00:00:00.000000000","2021-02-10 00:00:00.000000000","SER0034","CI01","22.000000","166499.960000","166499.960000","0.000000","166499.960000","166499.960000","FY202021-11","CR|PJ179"
13,878,0,"C00038",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-02-10 00:00:00.000000000","SER0002","CI01","1.000000","231000.000000","231000.000000","0.000000","231000.000000","231000.000000","FY202021-11","CR|PJ186"
13,947,0,"C00038",12,"IN","2021-03-30 00:00:00.000000000","2021-04-29 00:00:00.000000000","2021-03-30 00:00:00.000000000","SER0034","CI01","1.000000","48000.000000","48000.000000","0.000000","48000.000000","48000.000000","FY202021-12","CR|PJ207"
13,690,0,"C00006",12,"IN","2020-06-24 00:00:00.000000000","2020-10-21 00:00:00.000000000","2020-07-24 00:00:00.000000000","SER0002","CI01","1.000000","1155000.000000","1155000.000000","0.000000","1155000.000000","1155000.000000","FY202021-03","CR|PJ173"
13,680,0,"C00006",12,"IN","2020-06-09 00:00:00.000000000","2020-08-09 00:00:00.000000000","2020-08-09 00:00:00.000000000","SER0004","CI01","1.000000","85000.000000","85000.000000","0.000000","85000.000000","85000.000000","FY202021-03","CR|PJ132"
13,830,0,"C00038",12,"IN","2020-12-01 00:00:00.000000000","2021-02-10 00:00:00.000000000","2021-01-05 00:00:00.000000000","SER0002","CI01","1.000000","346500.000000","346500.000000","0.000000","346500.000000","346500.000000","FY202021-09","CR|PJ186"
13,663,0,"C00006",12,"IN","2020-05-19 00:00:00.000000000","2020-06-18 00:00:00.000000000","2020-06-18 00:00:00.000000000","SER0034","CI01","22.000000","170000.000000","170000.000000","0.000000","170000.000000","170000.000000","FY202021-02","CR|PJ053"
13,871,0,"C00019",12,"IN","2021-02-09 00:00:00.000000000","2021-03-11 00:00:00.000000000","2021-02-09 00:00:00.000000000","SER0030","CI01","1.000000","108000.000000","108000.000000","0.000000","108000.000000","108000.000000","FY202021-11","CR|PJ068"
13,771,0,"C00017",12,"IN","2020-10-08 00:00:00.000000000","2020-11-07 00:00:00.000000000","2020-11-07 00:00:00.000000000","SER0030","CI01","1.000000","345741.000000","345741.000000","0.000000","345741.000000","345741.000000","FY202021-07","CR|PJ181"
13,853,0,"C00024",12,"IN","2020-12-26 00:00:00.000000000","2021-01-10 00:00:00.000000000","2021-01-10 00:00:00.000000000","SER0014","CI01","1.000000","189882.000000","189882.000000","0.000000","189882.000000","189882.000000","FY202021-09","CR|PJ133"
13,667,0,"C00006",12,"IN","2020-05-15 00:00:00.000000000","2020-09-15 00:00:00.000000000","2020-06-14 00:00:00.000000000","SER0031","CI01","11.000000","84999.970000","84999.970000","0.000000","84999.970000","84999.970000","FY202021-02","CR|PJ172"
13,667,1,"C00006",12,"IN","2020-05-15 00:00:00.000000000","2020-09-15 00:00:00.000000000","2020-06-14 00:00:00.000000000","SER0032","CI01","11.000000","71280.000000","71280.000000","0.000000","71280.000000","71280.000000","FY202021-02","CR|PJ172"
13,866,0,"C00023",-1,"IN","2021-02-04 00:00:00.000000000","2021-02-19 00:00:00.000000000","2021-02-04 00:00:00.000000000","SER0003","CI01","1.000000","100000.000000","100000.000000","0.000000","100000.000000","100000.000000","FY202021-11","CR|PJ131"
13,860,0,"C00024",12,"IN","2020-12-22 00:00:00.000000000","2021-01-06 00:00:00.000000000","2021-01-06 00:00:00.000000000","SER0030","CI01","1.000000","52000.000000","52000.000000","0.000000","52000.000000","52000.000000","FY202021-09","CR|PJ191"
13,860,1,"C00024",12,"IN","2020-12-22 00:00:00.000000000","2021-01-06 00:00:00.000000000","2021-01-06 00:00:00.000000000","SER0030","CI01","1.000000","88000.000000","88000.000000","0.000000","88000.000000","88000.000000","FY202021-09","CR|PJ191"
13,757,0,"C00019",12,"IN","2020-09-23 00:00:00.000000000","2020-10-23 00:00:00.000000000","2020-10-23 00:00:00.000000000","SER0030","CI01","1.000000","108000.000000","108000.000000","0.000000","108000.000000","108000.000000","FY202021-06","CR|PJ068"
13,989,0,"C00008",12,"IN","2021-03-10 00:00:00.000000000","2021-03-25 00:00:00.000000000","2021-03-10 00:00:00.000000000","SER0030","CI01","1.000000","130000.000000","130000.000000","0.000000","130000.000000","130000.000000","FY202021-12","CR|PJ064"
13,912,0,"C00037",12,"IN","2021-03-08 00:00:00.000000000","2021-03-31 00:00:00.000000000","2021-03-08 00:00:00.000000000","SER0034","CI01","171.000000","376200.000000","376200.000000","0.000000","376200.000000","376200.000000","FY202021-12","CR|PJ176"
13,912,1,"C00037",12,"IN","2021-03-08 00:00:00.000000000","2021-03-31 00:00:00.000000000","2021-03-08 00:00:00.000000000","SER0034","CI01","176.000000","387200.000000","387200.000000","0.000000","387200.000000","387200.000000","FY202021-12","CR|PJ176"
13,758,0,"C00017",12,"IN","2020-09-26 00:00:00.000000000","2020-10-26 00:00:00.000000000","2020-10-26 00:00:00.000000000","SER0034","CI01","1.000000","539800.000000","539800.000000","0.000000","539800.000000","539800.000000","FY202021-06","CR|PJ067"
13,758,1,"C00017",12,"IN","2020-09-26 00:00:00.000000000","2020-10-26 00:00:00.000000000","2020-10-26 00:00:00.000000000","SER0034","CI01","1.000000","301700.000000","301700.000000","0.000000","301700.000000","301700.000000","FY202021-06","CR|PJ067"
13,840,0,"C00008",12,"IN","2020-12-09 00:00:00.000000000","2020-12-24 00:00:00.000000000","2020-12-24 00:00:00.000000000","SER0006","CI01","1.000000","85400.000000","85400.000000","0.000000","85400.000000","85400.000000","FY202021-09","CR|PJ190"
13,840,1,"C00008",12,"IN","2020-12-09 00:00:00.000000000","2020-12-24 00:00:00.000000000","2020-12-24 00:00:00.000000000","SER0014","CI01","1.000000","14518.000000","14518.000000","0.000000","14518.000000","14518.000000","FY202021-09","CR|PJ190"
13,716,5,"C00004",-1,"US","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000","2019-03-31 00:00:00.000000000",,,"0.000000","783501.970000","783501.970000","783501.970000","0.000000","0.000000","FY201819-12","CR|PJ070"
13,886,1,"C00037",-1,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","135.000000","297000.000000","297000.000000","0.000000","297000.000000","297000.000000","FY202021-11","CR|PJ176"
13,886,0,"C00037",-1,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","18.000000","39600.000000","39600.000000","0.000000","39600.000000","39600.000000","FY202021-11","CR|PJ176"
13,884,0,"C00037",-1,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","136.000000","163200.000000","163200.000000","0.000000","163200.000000","163200.000000","FY202021-11","CR|PJ176"
13,884,1,"C00037",-1,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","136.000000","163200.000000","163200.000000","0.000000","163200.000000","163200.000000","FY202021-11","CR|PJ176"
13,884,2,"C00037",-1,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","24.000000","28800.000000","28800.000000","0.000000","28800.000000","28800.000000","FY202021-11","CR|PJ176"
13,884,3,"C00037",-1,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","40.000000","48000.000000","48000.000000","0.000000","48000.000000","48000.000000","FY202021-11","CR|PJ176"
13,882,0,"C00037",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0032","CI01","36.000000","79200.000000","79200.000000","0.000000","79200.000000","79200.000000","FY202021-11","CR|PJ176"
13,882,1,"C00037",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","27.000000","64800.000000","64800.000000","0.000000","64800.000000","64800.000000","FY202021-11","CR|PJ176"
13,882,2,"C00037",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0032","CI01","162.000000","356400.000000","356400.000000","0.000000","356400.000000","356400.000000","FY202021-11","CR|PJ176"
13,882,3,"C00037",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","80.000000","192000.000000","192000.000000","0.000000","192000.000000","192000.000000","FY202021-11","CR|PJ176"
13,882,4,"C00037",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0032","CI01","126.000000","277200.000000","277200.000000","0.000000","277200.000000","277200.000000","FY202021-11","CR|PJ176"
13,882,5,"C00037",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","30.000000","72000.000000","72000.000000","0.000000","72000.000000","72000.000000","FY202021-11","CR|PJ176"
13,882,6,"C00037",12,"IN","2021-02-10 00:00:00.000000000","2021-03-12 00:00:00.000000000","2021-03-12 00:00:00.000000000","SER0034","CI01","25.000000","60000.000000","60000.000000","0.000000","60000.000000","60000.000000","FY202021-11","CR|PJ176"
13,857,0,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-01-31 00:00:00.000000000","2021-01-31 00:00:00.000000000","SER0034","CI01","96.000000","115200.000000","115200.000000","0.000000","115200.000000","115200.000000","FY202021-10","CR|PJ176"
13,857,1,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-01-31 00:00:00.000000000","2021-01-31 00:00:00.000000000","SER0034","CI01","89.000000","106800.000000","106800.000000","0.000000","106800.000000","106800.000000","FY202021-10","CR|PJ176"
13,857,2,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-01-31 00:00:00.000000000","2021-01-31 00:00:00.000000000","SER0034","CI01","27.000000","32400.000000","32400.000000","0.000000","32400.000000","32400.000000","FY202021-10","CR|PJ176"
13,857,3,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-01-31 00:00:00.000000000","2021-01-31 00:00:00.000000000","SER0034","CI01","44.000000","52800.000000","52800.000000","0.000000","52800.000000","52800.000000","FY202021-10","CR|PJ176"
13,749,0,"C00017",12,"IN","2020-09-17 00:00:00.000000000","2020-11-13 00:00:00.000000000","2020-10-17 00:00:00.000000000","SER0002","CI01","1.000000","332860.000000","332860.000000","0.000000","332860.000000","332860.000000","FY202021-06","CR|PJ170"
13,855,4,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-02-06 00:00:00.000000000","2021-02-06 00:00:00.000000000","SER0034","CI01","40.000000","96000.000000","96000.000000","0.000000","96000.000000","96000.000000","FY202021-10","CR|PJ176"
13,855,3,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-02-06 00:00:00.000000000","2021-02-06 00:00:00.000000000","SER0032","CI01","80.000000","176000.000000","176000.000000","0.000000","176000.000000","176000.000000","FY202021-10","CR|PJ176"
13,855,2,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-02-06 00:00:00.000000000","2021-02-06 00:00:00.000000000","SER0032","CI01","180.000000","396000.000000","396000.000000","0.000000","396000.000000","396000.000000","FY202021-10","CR|PJ176"
13,855,1,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-02-06 00:00:00.000000000","2021-02-06 00:00:00.000000000","SER0034","CI01","158.000000","379200.000000","379200.000000","0.000000","379200.000000","379200.000000","FY202021-10","CR|PJ176"
13,855,0,"C00037",12,"IN","2021-01-07 00:00:00.000000000","2021-02-06 00:00:00.000000000","2021-02-06 00:00:00.000000000","SER0032","CI01","91.000000","200200.000000","200200.000000","0.000000","200200.000000","200200.000000","FY202021-10","CR|PJ176"
13,740,9,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","50.010000","96019.200000","96019.200000","0.000000","96019.200000","96019.200000","FY202021-06","CR|PJ176"
13,740,8,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","31.000000","59520.000000","59520.000000","0.000000","59520.000000","59520.000000","FY202021-06","CR|PJ176"
13,740,7,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0032","CI01","18.000000","31680.000000","31680.000000","0.000000","31680.000000","31680.000000","FY202021-06","CR|PJ176"
13,740,6,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0032","CI01","27.000000","47520.000000","47520.000000","0.000000","47520.000000","47520.000000","FY202021-06","CR|PJ176"
13,740,5,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","2.000000","3840.000000","3840.000000","0.000000","3840.000000","3840.000000","FY202021-06","CR|PJ176"
13,740,4,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","54.000000","103680.000000","103680.000000","0.000000","103680.000000","103680.000000","FY202021-06","CR|PJ176"
13,740,3,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0032","CI01","126.000000","221760.000000","221760.000000","0.000000","221760.000000","221760.000000","FY202021-06","CR|PJ176"
13,740,2,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","180.000000","345600.000000","345600.000000","0.000000","345600.000000","345600.000000","FY202021-06","CR|PJ176"
13,740,1,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","43.010000","82579.200000","82579.200000","0.000000","82579.200000","82579.200000","FY202021-06","CR|PJ176"
13,740,0,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0032","CI01","180.000000","316800.000000","316800.000000","0.000000","316800.000000","316800.000000","FY202021-06","CR|PJ176"
13,728,0,"C00017",12,"IN","2020-08-20 00:00:00.000000000","2020-11-21 00:00:00.000000000","2020-09-19 00:00:00.000000000","SER0031","CI01","18.000000","179550.000000","179550.000000","0.000000","179550.000000","179550.000000","FY202021-05","CR|PJ170"
13,728,1,"C00017",12,"IN","2020-08-20 00:00:00.000000000","2020-11-21 00:00:00.000000000","2020-09-19 00:00:00.000000000","SER0032","CI01","4.740000","38713.950000","38713.950000","0.000000","38713.950000","38713.950000","FY202021-05","CR|PJ170"
13,581,0,"C00006",9,"IN","2020-02-04 00:00:00.000000000","2020-03-15 00:00:00.000000000","2020-03-15 00:00:00.000000000","SER0034","CI01","1.000000","680000.000000","680000.000000","0.000000","680000.000000","680000.000000","FY201920-11","CR|PJ053"
13,737,0,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","152.000000","182400.000000","182400.000000","0.000000","182400.000000","182400.000000","FY202021-06","CR|PJ176"
13,737,1,"C00037",12,"IN","2020-09-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","2020-10-02 00:00:00.000000000","SER0034","CI01","160.000000","192000.000000","192000.000000","0.000000","192000.000000","192000.000000","FY202021-06","CR|PJ176"
13,723,1,"C00037",12,"IN","2020-08-17 00:00:00.000000000","2020-10-10 00:00:00.000000000","2020-10-10 00:00:00.000000000","SER0034","CI01","160.000000","192000.000000","192000.000000","0.000000","192000.000000","192000.000000","FY202021-05","CR|PJ176"
13,723,0,"C00037",12,"IN","2020-08-17 00:00:00.000000000","2020-10-10 00:00:00.000000000","2020-10-10 00:00:00.000000000","SER0034","CI01","160.000000","192000.000000","192000.000000","0.000000","192000.000000","192000.000000","FY202021-05","CR|PJ176"
13,719,0,"C00017",12,"IN","2020-08-07 00:00:00.000000000","2020-09-06 00:00:00.000000000","2020-09-06 00:00:00.000000000","SER0034","CI01","22.000000","166496.000000","166496.000000","0.000000","166496.000000","166496.000000","FY202021-05","CR|PJ179"
